scenario,threshold,longitude,latitude,frequency_change_per_year
ssp245,t100,-84.66621552826489,30.093562018003965,0.13434343
ssp245,t100,-83.76790024414537,30.093562018003965,0.2020202
ssp245,t100,-83.54332142311549,30.093562018003965,0.23737374
ssp245,t100,-83.3187426020856,30.093562018003965,0.23333332
ssp245,t100,-83.09416378105573,30.093562018003965,0.25757575
ssp245,t100,-82.86958496002585,30.093562018003965,0.26363635
ssp245,t100,-82.64500613899597,30.093562018003965,0.26161617
ssp245,t100,-82.42042731796609,30.093562018003965,0.250505
ssp245,t100,-82.19584849693621,30.093562018003965,0.24545453
ssp245,t100,-81.97126967590633,30.093562018003965,0.24444441
ssp245,t100,-81.74669085487645,30.093562018003965,0.19999999
ssp245,t100,-81.52211203384657,30.093562018003965,0.15454543
ssp245,t100,-85.33995199135454,29.868983196974085,0.13838385
ssp245,t100,-85.11537317032466,29.868983196974085,0.12828282
ssp245,t100,-83.54332142311549,29.868983196974085,0.2090909
ssp245,t100,-83.3187426020856,29.868983196974085,0.21010101
ssp245,t100,-83.09416378105573,29.868983196974085,0.23939395
ssp245,t100,-82.86958496002585,29.868983196974085,0.25959596
ssp245,t100,-82.64500613899597,29.868983196974085,0.26161617
ssp245,t100,-82.42042731796609,29.868983196974085,0.250505
ssp245,t100,-82.19584849693621,29.868983196974085,0.24545453
ssp245,t100,-81.97126967590633,29.868983196974085,0.24949493
ssp245,t100,-81.74669085487645,29.868983196974085,0.2212121
ssp245,t100,-81.52211203384657,29.868983196974085,0.17272727
ssp245,t100,-83.3187426020856,29.644404375944205,0.18181817
ssp245,t100,-83.09416378105573,29.644404375944205,0.1989899
ssp245,t100,-82.86958496002585,29.644404375944205,0.23939395
ssp245,t100,-82.64500613899597,29.644404375944205,0.24040402
ssp245,t100,-82.42042731796609,29.644404375944205,0.23737371
ssp245,t100,-82.19584849693621,29.644404375944205,0.25050503
ssp245,t100,-81.97126967590633,29.644404375944205,0.24242422
ssp245,t100,-81.74669085487645,29.644404375944205,0.21414138
ssp245,t100,-81.52211203384657,29.644404375944205,0.15858586
ssp245,t100,-81.29753321281669,29.644404375944205,0.1060606
ssp245,t100,-83.09416378105573,29.419825554914325,0.17474745
ssp245,t100,-82.86958496002585,29.419825554914325,0.18181819
ssp245,t100,-82.64500613899597,29.419825554914325,0.22121209
ssp245,t100,-82.42042731796609,29.419825554914325,0.2525252
ssp245,t100,-82.19584849693621,29.419825554914325,0.24444441
ssp245,t100,-81.97126967590633,29.419825554914325,0.2333333
ssp245,t100,-81.74669085487645,29.419825554914325,0.20404036
ssp245,t100,-81.52211203384657,29.419825554914325,0.17070706
ssp245,t100,-81.29753321281669,29.419825554914325,0.12323232
ssp245,t100,-82.86958496002585,29.195246733884446,0.15151516
ssp245,t100,-82.64500613899597,29.195246733884446,0.16363636
ssp245,t100,-82.42042731796609,29.195246733884446,0.22222221
ssp245,t100,-82.19584849693621,29.195246733884446,0.2393939
ssp245,t100,-81.97126967590633,29.195246733884446,0.21616158
ssp245,t100,-81.74669085487645,29.195246733884446,0.18989897
ssp245,t100,-81.52211203384657,29.195246733884446,0.15252526
ssp245,t100,-81.29753321281669,29.195246733884446,0.116161615
ssp245,t100,-81.07295439178681,29.195246733884446,0.06666667
ssp245,t100,-82.64500613899597,28.970667912854566,0.13636364
ssp245,t100,-82.42042731796609,28.970667912854566,0.19999999
ssp245,t100,-82.19584849693621,28.970667912854566,0.1909091
ssp245,t100,-81.97126967590633,28.970667912854566,0.18383837
ssp245,t100,-81.74669085487645,28.970667912854566,0.19696967
ssp245,t100,-81.52211203384657,28.970667912854566,0.15050507
ssp245,t100,-81.29753321281669,28.970667912854566,0.1121212
ssp245,t100,-81.07295439178681,28.970667912854566,0.061616167
ssp245,t100,-82.64500613899597,28.746089091824683,0.12323232
ssp245,t100,-82.42042731796609,28.746089091824683,0.18686867
ssp245,t100,-82.19584849693621,28.746089091824683,0.17575759
ssp245,t100,-81.97126967590633,28.746089091824683,0.16262627
ssp245,t100,-81.74669085487645,28.746089091824683,0.17373736
ssp245,t100,-81.52211203384657,28.746089091824683,0.15959597
ssp245,t100,-81.29753321281669,28.746089091824683,0.111111104
ssp245,t100,-81.07295439178681,28.746089091824683,0.05555556
ssp245,t100,-80.84837557075693,28.746089091824683,0.022222225
ssp245,t100,-82.64500613899597,28.521510270794803,0.10808081
ssp245,t100,-82.42042731796609,28.521510270794803,0.14545456
ssp245,t100,-82.19584849693621,28.521510270794803,0.15454546
ssp245,t100,-81.97126967590633,28.521510270794803,0.16161618
ssp245,t100,-81.74669085487645,28.521510270794803,0.1878788
ssp245,t100,-81.52211203384657,28.521510270794803,0.14646465
ssp245,t100,-81.29753321281669,28.521510270794803,0.083838396
ssp245,t100,-81.07295439178681,28.521510270794803,0.046464648
ssp245,t100,-80.84837557075693,28.521510270794803,0.015151517
ssp245,t100,-82.86958496002585,28.296931449764923,0.068686865
ssp245,t100,-82.64500613899597,28.296931449764923,0.1121212
ssp245,t100,-82.42042731796609,28.296931449764923,0.12323232
ssp245,t100,-82.19584849693621,28.296931449764923,0.13636364
ssp245,t100,-81.97126967590633,28.296931449764923,0.15454546
ssp245,t100,-81.74669085487645,28.296931449764923,0.15757576
ssp245,t100,-81.52211203384657,28.296931449764923,0.09292929
ssp245,t100,-81.29753321281669,28.296931449764923,0.06767677
ssp245,t100,-81.07295439178681,28.296931449764923,0.045454543
ssp245,t100,-80.84837557075693,28.296931449764923,0.017171716
ssp245,t100,-82.86958496002585,28.072352628735043,0.046464648
ssp245,t100,-82.64500613899597,28.072352628735043,0.12121213
ssp245,t100,-82.42042731796609,28.072352628735043,0.09595959
ssp245,t100,-82.19584849693621,28.072352628735043,0.11010102
ssp245,t100,-81.97126967590633,28.072352628735043,0.11616162
ssp245,t100,-81.74669085487645,28.072352628735043,0.0929293
ssp245,t100,-81.52211203384657,28.072352628735043,0.08888889
ssp245,t100,-81.29753321281669,28.072352628735043,0.056565657
ssp245,t100,-81.07295439178681,28.072352628735043,0.037373737
ssp245,t100,-80.84837557075693,28.072352628735043,0.022222226
ssp245,t100,-80.62379674972705,28.072352628735043,0.021212125
ssp245,t100,-82.42042731796609,27.847773807705163,0.08585858
ssp245,t100,-82.19584849693621,27.847773807705163,0.08383837
ssp245,t100,-81.97126967590633,27.847773807705163,0.1020202
ssp245,t100,-81.74669085487645,27.847773807705163,0.104040414
ssp245,t100,-81.52211203384657,27.847773807705163,0.110101014
ssp245,t100,-81.29753321281669,27.847773807705163,0.078787886
ssp245,t100,-81.07295439178681,27.847773807705163,0.07878788
ssp245,t100,-80.84837557075693,27.847773807705163,0.031313132
ssp245,t100,-80.62379674972705,27.847773807705163,0.018181821
ssp245,t100,-82.64500613899597,27.62319498667528,0.06969698
ssp245,t100,-82.42042731796609,27.62319498667528,0.073737375
ssp245,t100,-82.19584849693621,27.62319498667528,0.07979797
ssp245,t100,-81.97126967590633,27.62319498667528,0.08888888
ssp245,t100,-81.74669085487645,27.62319498667528,0.118181825
ssp245,t100,-81.52211203384657,27.62319498667528,0.14040402
ssp245,t100,-81.29753321281669,27.62319498667528,0.13838384
ssp245,t100,-81.07295439178681,27.62319498667528,0.12222224
ssp245,t100,-80.84837557075693,27.62319498667528,0.094949484
ssp245,t100,-80.62379674972705,27.62319498667528,0.056565657
ssp245,t100,-82.64500613899597,27.3986161656454,0.06565657
ssp245,t100,-82.42042731796609,27.3986161656454,0.056565657
ssp245,t100,-82.19584849693621,27.3986161656454,0.06868687
ssp245,t100,-81.97126967590633,27.3986161656454,0.0959596
ssp245,t100,-81.74669085487645,27.3986161656454,0.124242425
ssp245,t100,-81.52211203384657,27.3986161656454,0.12424241
ssp245,t100,-81.29753321281669,27.3986161656454,0.15353534
ssp245,t100,-81.07295439178681,27.3986161656454,0.14949492
ssp245,t100,-80.84837557075693,27.3986161656454,0.14747472
ssp245,t100,-80.62379674972705,27.3986161656454,0.06868687
ssp245,t100,-80.39921792869717,27.3986161656454,0.02626263
ssp245,t100,-82.42042731796609,27.17403734461552,0.056565672
ssp245,t100,-82.19584849693621,27.17403734461552,0.06363637
ssp245,t100,-81.97126967590633,27.17403734461552,0.07474747
ssp245,t100,-81.74669085487645,27.17403734461552,0.1010101
ssp245,t100,-81.52211203384657,27.17403734461552,0.11414143
ssp245,t100,-81.29753321281669,27.17403734461552,0.13232324
ssp245,t100,-81.07295439178681,27.17403734461552,0.12222224
ssp245,t100,-80.84837557075693,27.17403734461552,0.12020203
ssp245,t100,-80.62379674972705,27.17403734461552,0.048484858
ssp245,t100,-80.39921792869717,27.17403734461552,0.00909091
ssp245,t100,-81.97126967590633,26.94945852358564,0.06666666
ssp245,t100,-81.74669085487645,26.94945852358564,0.081818186
ssp245,t100,-81.52211203384657,26.94945852358564,0.09191919
ssp245,t100,-81.29753321281669,26.94945852358564,0.08484849
ssp245,t100,-81.07295439178681,26.94945852358564,0.06969698
ssp245,t100,-80.84837557075693,26.94945852358564,0.07373738
ssp245,t100,-80.62379674972705,26.94945852358564,0.032323238
ssp245,t100,-80.39921792869717,26.94945852358564,0.0050505055
ssp245,t100,-80.17463910766729,26.94945852358564,0.0050505055
ssp245,t100,-82.19584849693621,26.72487970255576,0.02828283
ssp245,t100,-81.97126967590633,26.72487970255576,0.034343436
ssp245,t100,-81.74669085487645,26.72487970255576,0.061616167
ssp245,t100,-81.52211203384657,26.72487970255576,0.079797976
ssp245,t100,-81.29753321281669,26.72487970255576,0.06363636
ssp245,t100,-81.07295439178681,26.72487970255576,0.040404048
ssp245,t100,-80.84837557075693,26.72487970255576,0.042424247
ssp245,t100,-80.62379674972705,26.72487970255576,0.022222225
ssp245,t100,-80.39921792869717,26.72487970255576,0.012121213
ssp245,t100,-80.17463910766729,26.72487970255576,0.004040404
ssp245,t100,-81.97126967590633,26.50030088152588,0.03232324
ssp245,t100,-81.74669085487645,26.50030088152588,0.042424247
ssp245,t100,-81.52211203384657,26.50030088152588,0.050505053
ssp245,t100,-81.29753321281669,26.50030088152588,0.042424247
ssp245,t100,-81.07295439178681,26.50030088152588,0.04242425
ssp245,t100,-80.84837557075693,26.50030088152588,0.044444446
ssp245,t100,-80.62379674972705,26.50030088152588,0.03535354
ssp245,t100,-80.39921792869717,26.50030088152588,0.030303033
ssp245,t100,-81.74669085487645,26.275722060496,0.039393943
ssp245,t100,-81.52211203384657,26.275722060496,0.043434344
ssp245,t100,-81.29753321281669,26.275722060496,0.05050505
ssp245,t100,-81.07295439178681,26.275722060496,0.047474746
ssp245,t100,-80.84837557075693,26.275722060496,0.06363636
ssp245,t100,-80.62379674972705,26.275722060496,0.04949495
ssp245,t100,-80.39921792869717,26.275722060496,0.018181821
ssp245,t100,-81.74669085487645,26.05114323946612,0.029292932
ssp245,t100,-81.52211203384657,26.05114323946612,0.033333343
ssp245,t100,-81.29753321281669,26.05114323946612,0.05252526
ssp245,t100,-81.07295439178681,26.05114323946612,0.05252526
ssp245,t100,-80.84837557075693,26.05114323946612,0.06464645
ssp245,t100,-80.62379674972705,26.05114323946612,0.057575762
ssp245,t100,-80.39921792869717,26.05114323946612,0.02727273
ssp245,t100,-81.29753321281669,25.826564418436238,0.035353545
ssp245,t100,-81.07295439178681,25.826564418436238,0.041414145
ssp245,t100,-80.84837557075693,25.826564418436238,0.04949495
ssp245,t100,-80.62379674972705,25.826564418436238,0.027272731
ssp245,t100,-80.39921792869717,25.826564418436238,0.022222225
ssp245,t100,-81.29753321281669,25.601985597406358,0.02020202
ssp245,t100,-81.07295439178681,25.601985597406358,0.031313132
ssp245,t100,-80.84837557075693,25.601985597406358,0.030303033
ssp245,t100,-80.62379674972705,25.601985597406358,0.021212123
ssp245,t100,-81.07295439178681,25.37740677637648,0.030303033
ssp245,t100,-80.84837557075693,25.37740677637648,0.029292936
ssp245,t100,-80.62379674972705,25.37740677637648,0.035353538
ssp245,t100,-81.74669085487645,24.703670313286835,0.004040404
ssp585,t10,-87.58574020165334,30.991877302123488,0.31717172
ssp585,t10,-87.36116138062346,30.991877302123488,0.30505046
ssp585,t10,-87.13658255959358,30.991877302123488,0.30505046
ssp585,t10,-86.9120037385637,30.991877302123488,0.3252525
ssp585,t10,-86.68742491753382,30.991877302123488,0.3262626
ssp585,t10,-86.46284609650394,30.991877302123488,0.3272727
ssp585,t10,-86.23826727547406,30.991877302123488,0.29696968
ssp585,t10,-86.01368845444418,30.991877302123488,0.32222223
ssp585,t10,-85.7891096334143,30.991877302123488,0.33939397
ssp585,t10,-85.56453081238442,30.991877302123488,0.32525256
ssp585,t10,-85.33995199135454,30.991877302123488,0.32525253
ssp585,t10,-85.11537317032466,30.991877302123488,0.32525253
ssp585,t10,-87.36116138062346,30.767298481093608,0.33030304
ssp585,t10,-87.13658255959358,30.767298481093608,0.33030304
ssp585,t10,-86.9120037385637,30.767298481093608,0.32727268
ssp585,t10,-86.68742491753382,30.767298481093608,0.33232322
ssp585,t10,-86.46284609650394,30.767298481093608,0.33131313
ssp585,t10,-86.23826727547406,30.767298481093608,0.3020202
ssp585,t10,-86.01368845444418,30.767298481093608,0.3010101
ssp585,t10,-85.7891096334143,30.767298481093608,0.2777778
ssp585,t10,-85.56453081238442,30.767298481093608,0.27777782
ssp585,t10,-85.33995199135454,30.767298481093608,0.2979798
ssp585,t10,-85.11537317032466,30.767298481093608,0.2979798
ssp585,t10,-84.89079434929477,30.767298481093608,0.31414142
ssp585,t10,-84.66621552826489,30.767298481093608,0.32424238
ssp585,t10,-84.441636707235,30.767298481093608,0.30606058
ssp585,t10,-84.21705788620513,30.767298481093608,0.29797983
ssp585,t10,-83.99247906517525,30.767298481093608,0.29898986
ssp585,t10,-81.97126967590633,30.767298481093608,0.28585854
ssp585,t10,-81.74669085487645,30.767298481093608,0.289899
ssp585,t10,-87.36116138062346,30.542719660063728,0.32020202
ssp585,t10,-87.13658255959358,30.542719660063728,0.3191919
ssp585,t10,-86.9120037385637,30.542719660063728,0.30505052
ssp585,t10,-86.68742491753382,30.542719660063728,0.27575758
ssp585,t10,-86.46284609650394,30.542719660063728,0.25050506
ssp585,t10,-86.23826727547406,30.542719660063728,0.25050506
ssp585,t10,-86.01368845444418,30.542719660063728,0.25959596
ssp585,t10,-85.7891096334143,30.542719660063728,0.24747473
ssp585,t10,-85.56453081238442,30.542719660063728,0.2676768
ssp585,t10,-85.33995199135454,30.542719660063728,0.27777776
ssp585,t10,-85.11537317032466,30.542719660063728,0.27777776
ssp585,t10,-84.89079434929477,30.542719660063728,0.26666668
ssp585,t10,-84.66621552826489,30.542719660063728,0.26363638
ssp585,t10,-84.441636707235,30.542719660063728,0.26666665
ssp585,t10,-84.21705788620513,30.542719660063728,0.28080803
ssp585,t10,-83.99247906517525,30.542719660063728,0.30000004
ssp585,t10,-83.76790024414537,30.542719660063728,0.30505046
ssp585,t10,-83.54332142311549,30.542719660063728,0.3575758
ssp585,t10,-83.3187426020856,30.542719660063728,0.3636364
ssp585,t10,-83.09416378105573,30.542719660063728,0.36767682
ssp585,t10,-82.86958496002585,30.542719660063728,0.36767682
ssp585,t10,-82.64500613899597,30.542719660063728,0.34040403
ssp585,t10,-82.42042731796609,30.542719660063728,0.34040406
ssp585,t10,-81.97126967590633,30.542719660063728,0.3131313
ssp585,t10,-81.74669085487645,30.542719660063728,0.3020202
ssp585,t10,-81.52211203384657,30.542719660063728,0.30101007
ssp585,t10,-85.7891096334143,30.318140839033845,0.250505
ssp585,t10,-85.56453081238442,30.318140839033845,0.22020203
ssp585,t10,-85.33995199135454,30.318140839033845,0.23232326
ssp585,t10,-85.11537317032466,30.318140839033845,0.23232326
ssp585,t10,-84.89079434929477,30.318140839033845,0.23535351
ssp585,t10,-84.66621552826489,30.318140839033845,0.2292929
ssp585,t10,-84.441636707235,30.318140839033845,0.23232323
ssp585,t10,-84.21705788620513,30.318140839033845,0.25252524
ssp585,t10,-83.99247906517525,30.318140839033845,0.28888884
ssp585,t10,-83.76790024414537,30.318140839033845,0.29696968
ssp585,t10,-83.54332142311549,30.318140839033845,0.31010103
ssp585,t10,-83.3187426020856,30.318140839033845,0.3131313
ssp585,t10,-83.09416378105573,30.318140839033845,0.3353535
ssp585,t10,-82.86958496002585,30.318140839033845,0.3353535
ssp585,t10,-82.64500613899597,30.318140839033845,0.35151517
ssp585,t10,-82.42042731796609,30.318140839033845,0.35050508
ssp585,t10,-82.19584849693621,30.318140839033845,0.36060604
ssp585,t10,-81.97126967590633,30.318140839033845,0.3222222
ssp585,t10,-81.74669085487645,30.318140839033845,0.29999998
ssp585,t10,-81.52211203384657,30.318140839033845,0.30606058
ssp585,t10,-85.56453081238442,30.093562018003965,0.22828282
ssp585,t10,-85.33995199135454,30.093562018003965,0.23939395
ssp585,t10,-85.11537317032466,30.093562018003965,0.23939395
ssp585,t10,-84.89079434929477,30.093562018003965,0.22424245
ssp585,t10,-84.66621552826489,30.093562018003965,0.19999999
ssp585,t10,-83.76790024414537,30.093562018003965,0.31616157
ssp585,t10,-83.54332142311549,30.093562018003965,0.34242424
ssp585,t10,-83.3187426020856,30.093562018003965,0.33030304
ssp585,t10,-83.09416378105573,30.093562018003965,0.35454547
ssp585,t10,-82.86958496002585,30.093562018003965,0.35454547
ssp585,t10,-82.64500613899597,30.093562018003965,0.3373737
ssp585,t10,-82.42042731796609,30.093562018003965,0.33232322
ssp585,t10,-82.19584849693621,30.093562018003965,0.31717166
ssp585,t10,-81.97126967590633,30.093562018003965,0.3191919
ssp585,t10,-81.74669085487645,30.093562018003965,0.289899
ssp585,t10,-81.52211203384657,30.093562018003965,0.27979797
ssp585,t10,-85.33995199135454,29.868983196974085,0.23939395
ssp585,t10,-85.11537317032466,29.868983196974085,0.23939395
ssp585,t10,-83.54332142311549,29.868983196974085,0.34242424
ssp585,t10,-83.3187426020856,29.868983196974085,0.33030304
ssp585,t10,-83.09416378105573,29.868983196974085,0.35454547
ssp585,t10,-82.86958496002585,29.868983196974085,0.35454547
ssp585,t10,-82.64500613899597,29.868983196974085,0.3373737
ssp585,t10,-82.42042731796609,29.868983196974085,0.33232322
ssp585,t10,-82.19584849693621,29.868983196974085,0.31717166
ssp585,t10,-81.97126967590633,29.868983196974085,0.3191919
ssp585,t10,-81.74669085487645,29.868983196974085,0.289899
ssp585,t10,-81.52211203384657,29.868983196974085,0.27979797
ssp585,t10,-83.3187426020856,29.644404375944205,0.3171717
ssp585,t10,-83.09416378105573,29.644404375944205,0.3282828
ssp585,t10,-82.86958496002585,29.644404375944205,0.3282828
ssp585,t10,-82.64500613899597,29.644404375944205,0.3040404
ssp585,t10,-82.42042731796609,29.644404375944205,0.28888887
ssp585,t10,-82.19584849693621,29.644404375944205,0.29393938
ssp585,t10,-81.97126967590633,29.644404375944205,0.30303028
ssp585,t10,-81.74669085487645,29.644404375944205,0.26767677
ssp585,t10,-81.52211203384657,29.644404375944205,0.27777776
ssp585,t10,-81.29753321281669,29.644404375944205,0.26060602
ssp585,t10,-83.09416378105573,29.419825554914325,0.33232325
ssp585,t10,-82.86958496002585,29.419825554914325,0.33232325
ssp585,t10,-82.64500613899597,29.419825554914325,0.33333325
ssp585,t10,-82.42042731796609,29.419825554914325,0.30909088
ssp585,t10,-82.19584849693621,29.419825554914325,0.31414142
ssp585,t10,-81.97126967590633,29.419825554914325,0.32222223
ssp585,t10,-81.74669085487645,29.419825554914325,0.29999998
ssp585,t10,-81.52211203384657,29.419825554914325,0.29696968
ssp585,t10,-81.29753321281669,29.419825554914325,0.26666665
ssp585,t10,-82.86958496002585,29.195246733884446,0.3383838
ssp585,t10,-82.64500613899597,29.195246733884446,0.34242415
ssp585,t10,-82.42042731796609,29.195246733884446,0.32828283
ssp585,t10,-82.19584849693621,29.195246733884446,0.32020202
ssp585,t10,-81.97126967590633,29.195246733884446,0.33939397
ssp585,t10,-81.74669085487645,29.195246733884446,0.35353544
ssp585,t10,-81.52211203384657,29.195246733884446,0.310101
ssp585,t10,-81.29753321281669,29.195246733884446,0.2868686
ssp585,t10,-81.07295439178681,29.195246733884446,0.2828283
ssp585,t10,-82.64500613899597,28.970667912854566,0.35050502
ssp585,t10,-82.42042731796609,28.970667912854566,0.35050508
ssp585,t10,-82.19584849693621,28.970667912854566,0.330303
ssp585,t10,-81.97126967590633,28.970667912854566,0.33030307
ssp585,t10,-81.74669085487645,28.970667912854566,0.35050505
ssp585,t10,-81.52211203384657,28.970667912854566,0.3515152
ssp585,t10,-81.29753321281669,28.970667912854566,0.3141414
ssp585,t10,-81.07295439178681,28.970667912854566,0.330303
ssp585,t10,-82.64500613899597,28.746089091824683,0.34040403
ssp585,t10,-82.42042731796609,28.746089091824683,0.33535352
ssp585,t10,-82.19584849693621,28.746089091824683,0.3333333
ssp585,t10,-81.97126967590633,28.746089091824683,0.3060606
ssp585,t10,-81.74669085487645,28.746089091824683,0.33939397
ssp585,t10,-81.52211203384657,28.746089091824683,0.339394
ssp585,t10,-81.29753321281669,28.746089091824683,0.32828283
ssp585,t10,-81.07295439178681,28.746089091824683,0.36565658
ssp585,t10,-80.84837557075693,28.746089091824683,0.36565652
ssp585,t10,-82.64500613899597,28.521510270794803,0.32323232
ssp585,t10,-82.42042731796609,28.521510270794803,0.32626265
ssp585,t10,-82.19584849693621,28.521510270794803,0.31111112
ssp585,t10,-81.97126967590633,28.521510270794803,0.30303034
ssp585,t10,-81.74669085487645,28.521510270794803,0.32828283
ssp585,t10,-81.52211203384657,28.521510270794803,0.32525253
ssp585,t10,-81.29753321281669,28.521510270794803,0.32828286
ssp585,t10,-81.07295439178681,28.521510270794803,0.34040403
ssp585,t10,-80.84837557075693,28.521510270794803,0.34949493
ssp585,t10,-82.86958496002585,28.296931449764923,0.32323235
ssp585,t10,-82.64500613899597,28.296931449764923,0.30909088
ssp585,t10,-82.42042731796609,28.296931449764923,0.3181818
ssp585,t10,-82.19584849693621,28.296931449764923,0.2858586
ssp585,t10,-81.97126967590633,28.296931449764923,0.28787875
ssp585,t10,-81.74669085487645,28.296931449764923,0.2959596
ssp585,t10,-81.52211203384657,28.296931449764923,0.3040404
ssp585,t10,-81.29753321281669,28.296931449764923,0.3030303
ssp585,t10,-81.07295439178681,28.296931449764923,0.33434343
ssp585,t10,-80.84837557075693,28.296931449764923,0.33232325
ssp585,t10,-82.86958496002585,28.072352628735043,0.27676764
ssp585,t10,-82.64500613899597,28.072352628735043,0.25353536
ssp585,t10,-82.42042731796609,28.072352628735043,0.23030303
ssp585,t10,-82.19584849693621,28.072352628735043,0.23232323
ssp585,t10,-81.97126967590633,28.072352628735043,0.24545453
ssp585,t10,-81.74669085487645,28.072352628735043,0.2555556
ssp585,t10,-81.52211203384657,28.072352628735043,0.29696968
ssp585,t10,-81.29753321281669,28.072352628735043,0.31515157
ssp585,t10,-81.07295439178681,28.072352628735043,0.29696968
ssp585,t10,-80.84837557075693,28.072352628735043,0.3090909
ssp585,t10,-80.62379674972705,28.072352628735043,0.3090909
ssp585,t10,-82.42042731796609,27.847773807705163,0.23131312
ssp585,t10,-82.19584849693621,27.847773807705163,0.22323233
ssp585,t10,-81.97126967590633,27.847773807705163,0.21313135
ssp585,t10,-81.74669085487645,27.847773807705163,0.23030305
ssp585,t10,-81.52211203384657,27.847773807705163,0.2787879
ssp585,t10,-81.29753321281669,27.847773807705163,0.30404043
ssp585,t10,-81.07295439178681,27.847773807705163,0.28989905
ssp585,t10,-80.84837557075693,27.847773807705163,0.32828283
ssp585,t10,-80.62379674972705,27.847773807705163,0.32525253
ssp585,t10,-82.64500613899597,27.62319498667528,0.23939395
ssp585,t10,-82.42042731796609,27.62319498667528,0.23030303
ssp585,t10,-82.19584849693621,27.62319498667528,0.22323233
ssp585,t10,-81.97126967590633,27.62319498667528,0.21414144
ssp585,t10,-81.74669085487645,27.62319498667528,0.23030305
ssp585,t10,-81.52211203384657,27.62319498667528,0.2787879
ssp585,t10,-81.29753321281669,27.62319498667528,0.30404043
ssp585,t10,-81.07295439178681,27.62319498667528,0.28989905
ssp585,t10,-80.84837557075693,27.62319498667528,0.33939394
ssp585,t10,-80.62379674972705,27.62319498667528,0.3363636
ssp585,t10,-82.64500613899597,27.3986161656454,0.23333335
ssp585,t10,-82.42042731796609,27.3986161656454,0.21212122
ssp585,t10,-82.19584849693621,27.3986161656454,0.1979798
ssp585,t10,-81.97126967590633,27.3986161656454,0.21414141
ssp585,t10,-81.74669085487645,27.3986161656454,0.21010098
ssp585,t10,-81.52211203384657,27.3986161656454,0.26666668
ssp585,t10,-81.29753321281669,27.3986161656454,0.27878785
ssp585,t10,-81.07295439178681,27.3986161656454,0.29292926
ssp585,t10,-80.84837557075693,27.3986161656454,0.31616163
ssp585,t10,-80.62379674972705,27.3986161656454,0.3181818
ssp585,t10,-80.39921792869717,27.3986161656454,0.2969697
ssp585,t10,-82.42042731796609,27.17403734461552,0.1949495
ssp585,t10,-82.19584849693621,27.17403734461552,0.19191918
ssp585,t10,-81.97126967590633,27.17403734461552,0.19494948
ssp585,t10,-81.74669085487645,27.17403734461552,0.23333335
ssp585,t10,-81.52211203384657,27.17403734461552,0.27474746
ssp585,t10,-81.29753321281669,27.17403734461552,0.2717172
ssp585,t10,-81.07295439178681,27.17403734461552,0.28080803
ssp585,t10,-80.84837557075693,27.17403734461552,0.30707067
ssp585,t10,-80.62379674972705,27.17403734461552,0.3080808
ssp585,t10,-80.39921792869717,27.17403734461552,0.26060605
ssp585,t10,-81.97126967590633,26.94945852358564,0.19090907
ssp585,t10,-81.74669085487645,26.94945852358564,0.20909092
ssp585,t10,-81.52211203384657,26.94945852358564,0.24040404
ssp585,t10,-81.29753321281669,26.94945852358564,0.22222222
ssp585,t10,-81.07295439178681,26.94945852358564,0.2141414
ssp585,t10,-80.84837557075693,26.94945852358564,0.26969698
ssp585,t10,-80.62379674972705,26.94945852358564,0.26666668
ssp585,t10,-80.39921792869717,26.94945852358564,0.25050503
ssp585,t10,-80.17463910766729,26.94945852358564,0.22727272
ssp585,t10,-82.19584849693621,26.72487970255576,0.24949493
ssp585,t10,-81.97126967590633,26.72487970255576,0.18787877
ssp585,t10,-81.74669085487645,26.72487970255576,0.18383837
ssp585,t10,-81.52211203384657,26.72487970255576,0.19191918
ssp585,t10,-81.29753321281669,26.72487970255576,0.18686867
ssp585,t10,-81.07295439178681,26.72487970255576,0.18888886
ssp585,t10,-80.84837557075693,26.72487970255576,0.23939395
ssp585,t10,-80.62379674972705,26.72487970255576,0.23838384
ssp585,t10,-80.39921792869717,26.72487970255576,0.28686866
ssp585,t10,-80.17463910766729,26.72487970255576,0.25252524
ssp585,t10,-81.97126967590633,26.50030088152588,0.19292931
ssp585,t10,-81.74669085487645,26.50030088152588,0.16060607
ssp585,t10,-81.52211203384657,26.50030088152588,0.16060606
ssp585,t10,-81.29753321281669,26.50030088152588,0.14747477
ssp585,t10,-81.07295439178681,26.50030088152588,0.18888889
ssp585,t10,-80.84837557075693,26.50030088152588,0.22323231
ssp585,t10,-80.62379674972705,26.50030088152588,0.22323231
ssp585,t10,-80.39921792869717,26.50030088152588,0.26161614
ssp585,t10,-81.74669085487645,26.275722060496,0.15757574
ssp585,t10,-81.52211203384657,26.275722060496,0.1080808
ssp585,t10,-81.29753321281669,26.275722060496,0.14040402
ssp585,t10,-81.07295439178681,26.275722060496,0.16969697
ssp585,t10,-80.84837557075693,26.275722060496,0.1888889
ssp585,t10,-80.62379674972705,26.275722060496,0.1888889
ssp585,t10,-80.39921792869717,26.275722060496,0.22828278
ssp585,t10,-81.74669085487645,26.05114323946612,0.20606059
ssp585,t10,-81.52211203384657,26.05114323946612,0.113131315
ssp585,t10,-81.29753321281669,26.05114323946612,0.1131313
ssp585,t10,-81.07295439178681,26.05114323946612,0.13636364
ssp585,t10,-80.84837557075693,26.05114323946612,0.15656567
